user_id,item_id,item_type,action,rating_score,time_spent_seconds,device,difficulty_level,tags,timestamp,course_category,course_level,course_topic
U0160,I0092,course,attempted,3.0,30,mobile,hard,Statistics,2025-04-22 09:18:11,Python,Basic,Variables and Data Types
U0069,I0009,video,started,,1592,mobile,hard,Data Science,2025-05-29 13:00:17,Python,Basic,Variables and Data Types
U0051,I0028,reading,completed,3.0,1888,mobile,easy,AI,2025-01-26 03:55:37,Statistics,Basic,Descriptive Statistics
U0106,I0057,video,started,,773,web,easy,Python,2025-02-18 18:09:51,Statistics,Intermediate,Hypothesis Testing
U0023,I0094,video,attempted,5.0,1552,mobile,hard,Math,2025-01-10 06:54:37,Electronics,Basic,Basic Circuit Components
U0082,I0077,assignment,skipped,,0,web,easy,Math,2025-09-09 11:06:44,Math,Basic,Algebra Fundamentals
U0019,I0018,video,viewed,,713,mobile,medium,Math,2025-04-09 20:51:53,Statistics,Intermediate,Hypothesis Testing
U0190,I0104,video,completed,3.0,110,mobile,hard,Robotics,2025-07-19 16:29:31,AI,Intermediate,Neural Networks Basics
U0141,I0141,reading,skipped,,0,web,easy,Python,2025-12-09 01:16:47,Python,Basic,Control Flow and Loops
U0134,I0149,quiz,skipped,,0,mobile,medium,AI,2025-04-26 23:05:53,Python,Basic,Introduction to Python
U0004,I0069,video,viewed,,1884,mobile,hard,Robotics,2025-04-26 00:15:04,Electronics,Intermediate,Digital Electronics
U0181,I0110,assignment,skipped,,0,mobile,hard,Statistics,2025-08-16 10:37:11,Electronics,Intermediate,Microcontrollers and Programming
U0128,I0021,assignment,completed,4.0,88,web,hard,Data Science,2025-01-16 22:38:33,AI,Intermediate,Machine Learning Algorithms
U0109,I0088,quiz,started,,102,mobile,easy,AI,2025-09-04 12:54:13,Electronics,Basic,Basic Circuit Components
U0045,I0079,quiz,skipped,,0,web,hard,Math,2025-11-18 23:33:02,Robotics,Basic,Introduction to Robotics
U0154,I0090,video,started,,419,mobile,medium,Python,2025-01-13 16:45:24,Python,Basic,Introduction to Python
U0008,I0021,quiz,started,,1347,web,medium,Robotics,2025-05-24 16:44:53,Electronics,Basic,Basic Circuit Components
U0089,I0102,assignment,attempted,3.0,279,web,easy,Electronics,2025-08-28 18:42:15,Math,Basic,Number Systems and Arithmetic
U0096,I0089,course,viewed,,1964,mobile,easy,Robotics,2025-01-28 02:33:02,AI,Basic,Introduction to AI Concepts
U0186,I0016,course,attempted,2.0,1038,mobile,hard,AI,2025-12-05 22:57:57,Robotics,Basic,Introduction to Robotics
U0134,I0117,course,viewed,,470,web,easy,AI,2025-09-20 09:41:09,Python,Basic,Variables and Data Types
U0094,I0028,video,viewed,,1011,mobile,medium,Data Science,2025-04-10 23:27:33,AI,Basic,Introduction to AI Concepts
U0123,I0128,quiz,started,,1705,mobile,hard,Electronics,2025-09-17 04:35:55,Robotics,Basic,Introduction to Robotics
U0187,I0015,video,started,,1040,web,easy,Data Science,2025-01-06 13:44:30,Robotics,Basic,Introduction to Robotics
U0113,I0121,video,attempted,5.0,305,mobile,hard,Statistics,2025-10-25 15:36:02,AI,Intermediate,Neural Networks Basics
U0184,I0083,video,started,,989,mobile,hard,Python,2025-10-21 13:51:24,Electronics,Intermediate,Digital Electronics
U0183,I0016,quiz,skipped,,0,web,medium,Robotics,2025-11-04 23:04:45,Robotics,Basic,Introduction to Robotics
U0170,I0140,reading,completed,5.0,239,mobile,medium,Robotics,2025-04-10 10:40:37,Robotics,Basic,Introduction to Robotics
U0016,I0107,assignment,started,,1071,web,hard,Python,2025-10-31 04:48:06,Robotics,Intermediate,Kinematics and Dynamics
U0124,I0103,course,viewed,,452,mobile,easy,Statistics,2025-01-02 15:11:22,Python,Basic,Introduction to Python
U0068,I0078,assignment,skipped,,0,web,hard,Math,2025-02-19 09:05:44,Statistics,Basic,Descriptive Statistics
U0120,I0126,assignment,viewed,,1953,web,hard,Statistics,2025-02-09 22:51:56,Electronics,Basic,Basic Circuit Components
U0147,I0134,video,completed,3.0,1413,web,medium,Robotics,2025-09-29 16:23:32,Math,Basic,Algebra Fundamentals
U0021,I0084,assignment,completed,2.0,1402,web,medium,Electronics,2025-11-25 05:20:42,Robotics,Intermediate,Kinematics and Dynamics
U0033,I0053,quiz,attempted,2.0,1603,mobile,easy,Statistics,2025-04-29 16:53:54,Math,Basic,Number Systems and Arithmetic
U0186,I0040,video,completed,2.0,84,mobile,hard,Robotics,2025-09-07 07:47:25,Python,Basic,Control Flow and Loops
U0056,I0052,quiz,skipped,,0,web,medium,AI,2025-04-15 13:20:10,AI,Intermediate,Neural Networks Basics
U0141,I0035,course,completed,4.0,984,mobile,hard,Statistics,2025-12-10 11:53:45,Statistics,Intermediate,Probability Distributions
U0073,I0142,reading,viewed,,1364,mobile,medium,Statistics,2025-08-20 12:43:08,Electronics,Intermediate,Microcontrollers and Programming
U0011,I0076,quiz,started,,673,mobile,medium,AI,2025-09-03 01:37:51,Robotics,Intermediate,Control Systems
U0150,I0010,reading,started,,1212,mobile,medium,Robotics,2025-10-08 19:08:14,Math,Basic,Algebra Fundamentals
U0088,I0128,video,attempted,4.0,1404,mobile,hard,Electronics,2025-01-19 01:47:32,Math,Intermediate,Linear Algebra
U0016,I0014,assignment,started,,1605,web,hard,Electronics,2025-11-04 17:15:07,AI,Basic,Introduction to AI Concepts
U0170,I0015,quiz,started,,85,web,medium,Data Science,2025-09-28 21:15:43,Robotics,Basic,Introduction to Robotics
U0136,I0127,reading,completed,2.0,888,web,medium,Math,2025-11-10 01:01:08,AI,Intermediate,Machine Learning Algorithms
U0162,I0125,reading,skipped,,0,web,medium,Math,2025-07-01 09:19:16,Statistics,Intermediate,Hypothesis Testing
U0063,I0039,assignment,viewed,,587,mobile,hard,Math,2025-02-18 04:14:57,Statistics,Basic,Descriptive Statistics
U0178,I0017,course,attempted,4.0,1357,mobile,medium,Robotics,2025-05-13 19:44:25,Robotics,Basic,Introduction to Robotics
U0013,I0009,assignment,skipped,,0,web,hard,Statistics,2025-02-05 14:18:40,Electronics,Intermediate,Microcontrollers and Programming
U0152,I0004,video,started,,1739,web,easy,Data Science,2025-10-31 04:04:18,Statistics,Intermediate,Probability Distributions
U0082,I0068,quiz,attempted,5.0,82,web,easy,Python,2025-05-05 00:36:56,Python,Basic,Introduction to Python
U0130,I0002,course,viewed,,965,web,hard,Electronics,2025-04-25 14:22:18,Math,Intermediate,Linear Algebra
U0180,I0052,course,viewed,,348,web,hard,Math,2025-04-13 13:05:45,AI,Basic,Introduction to AI Concepts
U0158,I0086,reading,attempted,4.0,1029,web,easy,Data Science,2025-07-11 11:12:07,Statistics,Basic,Descriptive Statistics
U0168,I0148,reading,viewed,,1366,mobile,easy,Electronics,2025-07-01 06:13:23,Electronics,Intermediate,Digital Electronics
U0100,I0065,quiz,started,,85,mobile,medium,Electronics,2025-04-01 04:32:33,Robotics,Intermediate,Control Systems
U0149,I0009,course,viewed,,1610,web,hard,Python,2025-06-12 14:12:19,Robotics,Basic,Introduction to Robotics
U0150,I0042,quiz,started,,446,web,hard,AI,2025-02-19 20:29:38,AI,Intermediate,Neural Networks Basics
U0116,I0037,video,completed,4.0,1036,web,medium,Electronics,2025-03-15 07:47:12,Statistics,Intermediate,Hypothesis Testing
U0150,I0078,assignment,skipped,,0,mobile,hard,Electronics,2025-02-05 14:13:00,Python,Basic,Introduction to Python
U0085,I0142,course,viewed,,1068,mobile,hard,Math,2025-02-03 13:11:57,Electronics,Basic,Basic Circuit Components
U0025,I0111,assignment,started,,1373,web,easy,Robotics,2025-07-13 08:38:36,AI,Intermediate,Neural Networks Basics
U0160,I0092,reading,completed,4.0,387,web,hard,Python,2025-07-07 11:50:23,Electronics,Basic,Basic Circuit Components
U0031,I0116,course,skipped,,0,mobile,easy,Math,2025-06-20 12:54:57,Python,Basic,Variables and Data Types
U0150,I0020,assignment,attempted,3.0,339,mobile,easy,Statistics,2025-07-12 04:06:55,AI,Basic,Introduction to AI Concepts
U0037,I0103,assignment,viewed,,1402,web,easy,Math,2025-09-14 03:15:10,AI,Intermediate,Machine Learning Algorithms
U0200,I0080,assignment,attempted,4.0,882,mobile,medium,Robotics,2025-01-25 03:54:57,Math,Basic,Algebra Fundamentals
U0085,I0121,quiz,attempted,4.0,711,mobile,medium,Statistics,2025-10-23 06:02:12,Electronics,Basic,Basic Circuit Components
U0069,I0143,video,skipped,,0,web,medium,Robotics,2025-01-13 23:32:33,Robotics,Intermediate,Kinematics and Dynamics
U0001,I0080,assignment,skipped,,0,web,easy,Python,2025-09-14 08:10:08,Python,Basic,Control Flow and Loops
U0056,I0101,quiz,attempted,2.0,442,mobile,easy,Robotics,2025-08-25 12:30:11,Python,Basic,Control Flow and Loops
U0103,I0066,reading,started,,1377,web,hard,Data Science,2025-04-25 07:46:41,Statistics,Intermediate,Hypothesis Testing
U0126,I0062,reading,viewed,,453,mobile,hard,Statistics,2025-04-22 01:01:12,Robotics,Intermediate,Control Systems
U0143,I0002,reading,completed,2.0,489,web,easy,Electronics,2025-02-01 08:59:02,Robotics,Intermediate,Control Systems
U0060,I0149,video,completed,2.0,1310,mobile,easy,Electronics,2025-04-12 14:37:42,Python,Basic,Variables and Data Types
U0125,I0096,assignment,started,,1037,web,easy,Statistics,2025-10-04 10:38:55,Robotics,Intermediate,Control Systems
U0066,I0018,reading,completed,4.0,976,mobile,medium,AI,2025-04-01 18:35:04,Robotics,Intermediate,Kinematics and Dynamics
U0138,I0150,assignment,skipped,,0,web,medium,Statistics,2025-03-11 07:16:26,Math,Intermediate,Linear Algebra
U0043,I0122,video,attempted,5.0,1107,web,easy,Python,2025-12-13 18:20:13,Math,Intermediate,Linear Algebra
U0012,I0104,course,completed,2.0,1980,mobile,easy,Math,2025-11-01 21:12:32,Math,Intermediate,Linear Algebra
U0196,I0148,course,completed,3.0,770,mobile,medium,Robotics,2025-04-15 23:03:32,Math,Basic,Number Systems and Arithmetic
U0046,I0114,video,skipped,,0,web,hard,Statistics,2025-04-21 00:17:57,Electronics,Intermediate,Microcontrollers and Programming
U0125,I0148,assignment,viewed,,404,web,hard,Electronics,2025-08-20 02:39:28,Math,Basic,Number Systems and Arithmetic
U0170,I0028,video,skipped,,0,mobile,medium,Statistics,2025-07-16 00:08:56,Robotics,Intermediate,Kinematics and Dynamics
U0179,I0031,video,attempted,4.0,828,web,medium,Robotics,2025-07-12 00:41:32,Math,Basic,Number Systems and Arithmetic
U0150,I0003,assignment,completed,3.0,1548,web,medium,Electronics,2025-06-30 05:40:53,Statistics,Intermediate,Probability Distributions
U0126,I0116,course,viewed,,1595,mobile,medium,Electronics,2025-07-24 19:13:19,AI,Intermediate,Machine Learning Algorithms
U0084,I0104,course,viewed,,654,mobile,easy,Python,2025-01-21 16:57:33,AI,Intermediate,Neural Networks Basics
U0085,I0141,course,completed,2.0,1732,mobile,easy,Python,2025-02-19 18:41:45,AI,Basic,Introduction to AI Concepts
U0199,I0048,video,attempted,3.0,1296,mobile,hard,Python,2025-08-03 09:12:53,AI,Intermediate,Machine Learning Algorithms
U0013,I0043,quiz,viewed,,751,mobile,hard,Statistics,2025-03-31 20:35:11,Electronics,Intermediate,Digital Electronics
U0037,I0110,reading,completed,1.0,564,mobile,medium,Python,2025-07-07 02:36:26,Math,Basic,Algebra Fundamentals
U0181,I0080,assignment,attempted,3.0,762,web,hard,AI,2025-12-04 07:26:27,Python,Basic,Control Flow and Loops
U0193,I0136,video,skipped,,0,web,hard,Statistics,2025-01-08 05:56:26,Statistics,Intermediate,Probability Distributions
U0168,I0104,video,viewed,,1549,web,easy,AI,2025-07-24 21:21:08,Math,Basic,Algebra Fundamentals
U0077,I0032,course,attempted,4.0,1490,web,easy,Robotics,2025-02-10 07:36:36,Electronics,Intermediate,Digital Electronics
U0167,I0008,reading,attempted,4.0,50,web,easy,AI,2025-11-24 14:33:22,AI,Intermediate,Neural Networks Basics
U0120,I0053,course,completed,5.0,1412,web,medium,Robotics,2025-02-13 20:20:47,Math,Basic,Number Systems and Arithmetic
U0137,I0134,reading,attempted,2.0,521,mobile,easy,Data Science,2025-09-18 22:23:48,Robotics,Basic,Introduction to Robotics
U0069,I0033,quiz,started,,1571,mobile,medium,Data Science,2025-05-12 08:04:59,Electronics,Intermediate,Microcontrollers and Programming
U0162,I0024,course,completed,3.0,1419,web,medium,Statistics,2025-05-15 03:06:27,Python,Basic,Control Flow and Loops
U0139,I0047,video,attempted,4.0,636,web,medium,AI,2025-11-30 04:44:10,AI,Intermediate,Neural Networks Basics
U0045,I0112,assignment,completed,4.0,1185,web,hard,Data Science,2025-04-14 13:16:44,AI,Basic,Introduction to AI Concepts
U0032,I0047,assignment,viewed,,1327,web,easy,AI,2025-10-21 07:05:59,Python,Basic,Introduction to Python
U0073,I0042,quiz,viewed,,1513,web,easy,Robotics,2025-01-29 17:47:15,Math,Intermediate,Linear Algebra
U0010,I0090,video,viewed,,484,mobile,hard,Electronics,2025-10-31 00:00:58,Statistics,Intermediate,Hypothesis Testing
U0121,I0128,assignment,started,,393,mobile,hard,Electronics,2025-10-27 15:11:29,Math,Basic,Algebra Fundamentals
U0197,I0066,video,started,,1003,web,medium,Statistics,2025-04-27 03:43:40,Math,Intermediate,Linear Algebra
U0105,I0088,assignment,attempted,2.0,1176,mobile,hard,Robotics,2025-01-01 21:33:42,Statistics,Basic,Descriptive Statistics
U0148,I0117,video,started,,1188,mobile,easy,Data Science,2025-12-04 21:04:02,Python,Basic,Control Flow and Loops
U0056,I0077,quiz,attempted,2.0,1530,web,medium,Data Science,2025-09-03 10:11:58,Python,Basic,Control Flow and Loops
U0185,I0051,course,skipped,,0,web,medium,AI,2025-07-02 10:43:39,Statistics,Intermediate,Hypothesis Testing
U0057,I0032,assignment,skipped,,0,mobile,medium,Math,2025-04-12 12:45:59,Robotics,Intermediate,Kinematics and Dynamics
U0114,I0148,reading,viewed,,795,web,easy,Python,2025-07-06 00:33:34,Math,Basic,Algebra Fundamentals
U0154,I0038,course,completed,3.0,1580,mobile,hard,Electronics,2025-10-12 15:32:51,Statistics,Basic,Descriptive Statistics
U0009,I0137,video,skipped,,0,mobile,medium,Robotics,2025-11-30 21:51:57,Python,Basic,Introduction to Python
U0049,I0005,reading,completed,1.0,66,web,hard,Data Science,2025-05-25 17:38:15,Electronics,Intermediate,Digital Electronics
U0031,I0059,quiz,completed,2.0,1651,mobile,medium,Math,2025-11-27 20:56:22,Math,Basic,Algebra Fundamentals
U0091,I0023,course,attempted,3.0,211,web,easy,Math,2025-06-28 01:33:00,Electronics,Intermediate,Microcontrollers and Programming
U0194,I0080,quiz,skipped,,0,web,hard,Data Science,2025-05-18 05:56:13,Math,Basic,Algebra Fundamentals
U0037,I0118,reading,completed,3.0,1486,web,medium,AI,2025-05-20 16:31:34,Statistics,Basic,Descriptive Statistics
U0008,I0036,course,viewed,,1933,mobile,medium,Math,2025-09-10 09:27:42,Math,Intermediate,Linear Algebra
U0170,I0112,video,skipped,,0,web,easy,Math,2025-02-16 04:17:11,Robotics,Basic,Introduction to Robotics
U0009,I0138,video,completed,5.0,341,web,hard,Electronics,2025-04-28 20:07:50,Statistics,Basic,Descriptive Statistics
U0005,I0065,video,started,,1959,mobile,medium,Math,2025-08-01 20:11:24,Math,Intermediate,Linear Algebra
U0013,I0031,course,started,,1718,mobile,medium,Statistics,2025-08-29 03:21:08,Math,Basic,Algebra Fundamentals
U0140,I0047,assignment,started,,736,web,easy,Statistics,2025-01-01 20:52:42,AI,Basic,Introduction to AI Concepts
U0016,I0013,quiz,viewed,,1009,mobile,hard,Statistics,2025-09-03 05:19:56,Robotics,Intermediate,Kinematics and Dynamics
U0059,I0097,course,started,,1448,mobile,hard,Data Science,2025-12-11 10:04:37,AI,Intermediate,Machine Learning Algorithms
U0090,I0041,assignment,skipped,,0,mobile,easy,Python,2025-06-15 01:47:23,AI,Intermediate,Machine Learning Algorithms
U0058,I0029,quiz,attempted,5.0,603,mobile,medium,Statistics,2025-02-04 03:50:26,Math,Intermediate,Linear Algebra
U0198,I0038,assignment,attempted,1.0,1873,web,hard,AI,2025-02-27 15:27:25,Math,Basic,Algebra Fundamentals
U0149,I0044,quiz,completed,3.0,1924,mobile,hard,Robotics,2025-07-27 10:17:22,Robotics,Basic,Introduction to Robotics
U0038,I0039,video,completed,5.0,885,mobile,easy,AI,2025-10-30 12:53:57,Electronics,Intermediate,Microcontrollers and Programming
U0086,I0101,quiz,completed,3.0,981,web,easy,AI,2025-01-20 03:12:15,Robotics,Basic,Introduction to Robotics
U0018,I0098,video,skipped,,0,web,hard,Statistics,2025-02-11 17:04:30,Math,Basic,Number Systems and Arithmetic
U0157,I0095,assignment,viewed,,1029,web,easy,Data Science,2025-06-28 23:30:10,Electronics,Basic,Basic Circuit Components
U0047,I0125,assignment,viewed,,1771,web,medium,Python,2025-09-12 01:52:57,Electronics,Intermediate,Digital Electronics
U0187,I0078,quiz,attempted,3.0,1348,mobile,medium,Math,2025-02-22 14:59:16,Statistics,Intermediate,Hypothesis Testing
U0064,I0055,reading,skipped,,0,web,hard,Math,2025-10-23 02:47:06,Electronics,Intermediate,Microcontrollers and Programming
U0169,I0121,quiz,attempted,2.0,1245,mobile,medium,Data Science,2025-09-08 14:14:44,Statistics,Basic,Descriptive Statistics
U0052,I0122,reading,started,,628,web,easy,Data Science,2025-09-14 01:37:49,Python,Basic,Introduction to Python
U0066,I0075,video,skipped,,0,web,hard,Robotics,2025-06-27 22:57:55,Statistics,Basic,Descriptive Statistics
U0015,I0126,reading,attempted,4.0,1457,web,medium,Statistics,2025-08-26 13:10:00,Robotics,Basic,Introduction to Robotics
U0119,I0031,assignment,started,,1560,mobile,easy,Robotics,2025-01-07 10:52:42,Statistics,Intermediate,Hypothesis Testing
U0037,I0101,course,attempted,3.0,1511,web,medium,Math,2025-01-02 18:18:41,AI,Intermediate,Machine Learning Algorithms
U0152,I0135,quiz,started,,1818,mobile,hard,Python,2025-02-04 19:50:29,Python,Basic,Introduction to Python
U0011,I0141,video,completed,5.0,48,mobile,medium,Robotics,2025-05-19 00:19:32,Python,Basic,Introduction to Python
U0151,I0077,reading,attempted,5.0,681,mobile,medium,Robotics,2025-12-03 04:43:27,Math,Intermediate,Linear Algebra
U0103,I0037,reading,skipped,,0,web,easy,Data Science,2025-10-23 14:23:32,Electronics,Intermediate,Digital Electronics
U0159,I0089,assignment,completed,1.0,1213,mobile,hard,Math,2025-04-12 13:05:38,Statistics,Intermediate,Probability Distributions
U0142,I0079,reading,started,,995,mobile,hard,AI,2025-02-10 13:01:37,Python,Basic,Control Flow and Loops
U0106,I0047,assignment,skipped,,0,mobile,medium,Data Science,2025-11-24 14:57:42,Statistics,Basic,Descriptive Statistics
U0055,I0132,assignment,completed,4.0,749,mobile,hard,Data Science,2025-04-28 02:22:06,Statistics,Intermediate,Hypothesis Testing
U0067,I0145,quiz,completed,1.0,85,mobile,medium,Robotics,2025-06-17 04:30:08,Statistics,Intermediate,Probability Distributions
U0005,I0118,assignment,viewed,,1572,mobile,easy,Statistics,2025-08-12 08:21:33,Python,Basic,Control Flow and Loops
U0104,I0046,course,attempted,2.0,1961,mobile,easy,Statistics,2025-02-18 07:24:43,Statistics,Intermediate,Hypothesis Testing
U0128,I0062,video,completed,5.0,1143,web,easy,Robotics,2025-01-06 11:53:53,Robotics,Intermediate,Kinematics and Dynamics
U0145,I0104,reading,viewed,,961,web,hard,Statistics,2025-06-21 23:29:09,AI,Intermediate,Machine Learning Algorithms
U0005,I0020,assignment,attempted,3.0,1186,mobile,easy,Statistics,2025-02-14 15:04:40,Python,Basic,Variables and Data Types
U0001,I0055,course,skipped,,0,mobile,medium,Electronics,2025-01-12 23:22:20,Statistics,Intermediate,Hypothesis Testing
U0150,I0134,reading,skipped,,0,web,easy,Python,2025-02-27 05:19:50,Electronics,Intermediate,Microcontrollers and Programming
U0141,I0069,quiz,started,,1597,web,hard,Statistics,2025-02-21 11:15:59,Electronics,Intermediate,Digital Electronics
U0179,I0019,reading,started,,423,web,easy,Electronics,2025-04-09 12:38:41,Electronics,Intermediate,Microcontrollers and Programming
U0047,I0116,video,attempted,1.0,522,web,medium,AI,2025-10-06 11:39:51,Statistics,Intermediate,Hypothesis Testing
U0017,I0115,quiz,started,,652,web,medium,Robotics,2025-09-24 05:39:03,Electronics,Intermediate,Digital Electronics
U0006,I0122,assignment,attempted,4.0,1208,mobile,easy,AI,2025-02-04 21:54:46,Electronics,Intermediate,Digital Electronics
U0064,I0109,assignment,attempted,5.0,1083,web,easy,AI,2025-06-21 13:47:18,Robotics,Intermediate,Kinematics and Dynamics
U0110,I0029,course,viewed,,710,web,hard,Electronics,2025-12-01 18:07:15,Math,Basic,Number Systems and Arithmetic
U0137,I0140,course,completed,4.0,764,web,medium,AI,2025-07-16 07:39:24,Python,Basic,Control Flow and Loops
U0062,I0099,video,started,,482,web,hard,Statistics,2025-05-08 05:12:54,Robotics,Intermediate,Control Systems
U0124,I0092,course,attempted,2.0,1420,mobile,easy,Electronics,2025-04-13 00:55:01,Statistics,Intermediate,Hypothesis Testing
U0089,I0056,assignment,viewed,,1274,mobile,medium,AI,2025-09-24 22:58:46,Statistics,Intermediate,Hypothesis Testing
U0067,I0026,reading,completed,5.0,30,web,medium,Robotics,2025-01-23 20:23:27,Math,Basic,Algebra Fundamentals
U0055,I0107,assignment,started,,860,web,easy,Statistics,2025-07-31 05:07:25,Electronics,Intermediate,Microcontrollers and Programming
U0024,I0024,course,completed,1.0,1123,mobile,medium,Math,2025-02-19 13:43:22,Python,Basic,Introduction to Python
U0109,I0068,course,skipped,,0,mobile,medium,AI,2025-09-15 13:46:36,Python,Basic,Introduction to Python
U0008,I0052,assignment,started,,357,mobile,hard,Python,2025-07-03 04:50:03,Math,Basic,Algebra Fundamentals
U0032,I0041,assignment,attempted,1.0,1026,mobile,hard,Electronics,2025-11-23 02:51:24,Statistics,Intermediate,Hypothesis Testing
U0013,I0119,reading,attempted,2.0,1842,mobile,easy,Python,2025-04-24 18:03:22,Math,Intermediate,Linear Algebra
U0027,I0057,reading,completed,4.0,1192,web,hard,Statistics,2025-06-07 22:25:32,Robotics,Intermediate,Kinematics and Dynamics
U0099,I0150,assignment,attempted,2.0,598,mobile,hard,Electronics,2025-11-25 14:39:08,Electronics,Intermediate,Digital Electronics
U0052,I0104,video,attempted,5.0,1017,mobile,easy,Electronics,2025-07-25 11:37:51,Electronics,Intermediate,Digital Electronics
U0101,I0026,video,skipped,,0,web,medium,AI,2025-10-15 12:04:30,Statistics,Intermediate,Hypothesis Testing
U0173,I0061,assignment,skipped,,0,mobile,hard,Statistics,2025-11-26 12:59:41,Robotics,Intermediate,Kinematics and Dynamics
U0096,I0021,assignment,attempted,2.0,1827,web,easy,Python,2025-08-06 21:39:18,Math,Basic,Algebra Fundamentals
U0107,I0052,video,attempted,5.0,1677,mobile,medium,Data Science,2025-03-29 15:03:57,Python,Basic,Control Flow and Loops
U0077,I0021,course,skipped,,0,mobile,medium,Electronics,2025-05-12 10:31:48,Statistics,Intermediate,Probability Distributions
U0139,I0131,reading,started,,694,mobile,medium,Statistics,2025-02-21 12:10:36,Python,Basic,Control Flow and Loops
U0104,I0119,reading,attempted,1.0,1922,web,medium,AI,2025-05-20 03:41:04,Math,Basic,Number Systems and Arithmetic
U0188,I0150,reading,completed,4.0,1992,web,medium,Statistics,2025-01-11 14:31:37,Electronics,Intermediate,Digital Electronics
U0038,I0066,course,attempted,3.0,1535,mobile,medium,AI,2025-10-21 23:05:43,Statistics,Intermediate,Probability Distributions
U0113,I0013,quiz,attempted,2.0,1217,mobile,easy,AI,2025-09-14 00:44:30,Robotics,Intermediate,Kinematics and Dynamics
U0037,I0072,quiz,viewed,,1495,mobile,hard,Robotics,2025-06-16 09:43:41,Electronics,Intermediate,Digital Electronics
U0014,I0106,assignment,completed,1.0,1477,mobile,easy,Math,2025-04-05 00:33:34,Python,Basic,Introduction to Python
U0124,I0045,quiz,completed,1.0,210,web,medium,Data Science,2025-05-07 18:37:35,Electronics,Intermediate,Microcontrollers and Programming
U0048,I0143,course,attempted,5.0,1351,web,medium,Data Science,2025-01-16 15:17:51,Python,Basic,Introduction to Python
U0115,I0051,quiz,skipped,,0,web,medium,Math,2025-06-03 00:20:06,Electronics,Intermediate,Digital Electronics
U0068,I0054,course,started,,1548,web,easy,Data Science,2025-04-01 20:00:05,Electronics,Intermediate,Microcontrollers and Programming
U0023,I0120,reading,completed,5.0,1742,web,hard,Statistics,2025-02-14 04:41:17,Python,Basic,Introduction to Python
U0060,I0017,video,started,,933,mobile,hard,AI,2025-05-28 23:37:01,AI,Intermediate,Neural Networks Basics
U0121,I0055,quiz,skipped,,0,web,hard,Python,2025-12-05 04:53:03,Electronics,Intermediate,Digital Electronics
U0197,I0116,reading,started,,709,web,medium,Data Science,2025-07-26 13:08:11,Statistics,Intermediate,Probability Distributions
U0007,I0145,quiz,completed,4.0,206,mobile,easy,Electronics,2025-10-05 21:26:23,Statistics,Intermediate,Hypothesis Testing
U0014,I0130,assignment,viewed,,837,mobile,medium,Python,2025-10-20 09:02:37,Statistics,Intermediate,Hypothesis Testing
U0195,I0145,course,started,,29,web,hard,Electronics,2025-08-23 17:02:31,Statistics,Basic,Descriptive Statistics
U0029,I0065,course,skipped,,0,mobile,easy,AI,2025-05-31 22:35:01,Robotics,Intermediate,Control Systems
U0075,I0147,course,skipped,,0,web,easy,Python,2025-01-18 13:23:15,Statistics,Basic,Descriptive Statistics
U0076,I0103,quiz,skipped,,0,web,easy,AI,2025-11-09 16:24:54,Robotics,Intermediate,Kinematics and Dynamics
U0026,I0097,video,started,,1675,mobile,hard,Statistics,2025-02-28 16:58:13,Robotics,Basic,Introduction to Robotics
U0173,I0105,course,skipped,,0,web,hard,Statistics,2025-03-05 03:34:52,AI,Basic,Introduction to AI Concepts
U0139,I0002,video,completed,5.0,392,mobile,easy,AI,2025-01-18 19:36:10,Robotics,Intermediate,Control Systems
U0035,I0115,course,viewed,,80,mobile,medium,Python,2025-02-17 23:34:50,Math,Basic,Algebra Fundamentals
U0175,I0146,course,attempted,5.0,494,mobile,easy,Data Science,2025-05-01 08:41:47,Electronics,Intermediate,Digital Electronics
U0111,I0113,quiz,completed,1.0,710,web,easy,Statistics,2025-04-05 21:47:42,Python,Basic,Control Flow and Loops
U0142,I0120,reading,attempted,4.0,1482,mobile,easy,Statistics,2025-03-05 02:06:06,Math,Basic,Number Systems and Arithmetic
U0115,I0077,assignment,skipped,,0,mobile,easy,Robotics,2025-01-26 14:24:30,AI,Intermediate,Machine Learning Algorithms
U0134,I0098,video,skipped,,0,web,easy,Robotics,2025-04-19 07:54:40,AI,Basic,Introduction to AI Concepts
U0080,I0003,quiz,skipped,,0,mobile,easy,Robotics,2025-04-17 17:08:04,Statistics,Basic,Descriptive Statistics
U0184,I0007,quiz,skipped,,0,mobile,hard,Electronics,2025-09-30 04:40:00,Python,Basic,Variables and Data Types
U0133,I0023,assignment,started,,1884,web,hard,AI,2025-10-06 23:35:17,Python,Basic,Variables and Data Types
U0125,I0071,reading,started,,975,mobile,hard,Math,2025-01-19 23:16:05,AI,Basic,Introduction to AI Concepts
U0099,I0097,course,completed,3.0,1159,mobile,easy,Statistics,2025-11-08 14:46:38,AI,Basic,Introduction to AI Concepts
U0131,I0042,assignment,attempted,5.0,1887,mobile,easy,Statistics,2025-07-22 08:08:33,AI,Basic,Introduction to AI Concepts
U0064,I0016,reading,completed,4.0,311,web,medium,Statistics,2025-04-05 14:41:06,Statistics,Basic,Descriptive Statistics
U0130,I0007,quiz,completed,1.0,585,web,hard,Electronics,2025-07-16 09:12:02,Python,Basic,Variables and Data Types
U0021,I0034,reading,viewed,,1010,mobile,medium,Math,2025-10-11 04:39:14,Robotics,Basic,Introduction to Robotics
